[2023-05-22 10:21:42,705987] admin.INFO  [NULL] [f9b320c7] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /bkadmin/, 45.126.3.252, NULL, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:39:37,120782] admin.INFO  [c68e04a7] [0f06458f] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_product"]  [POST, /bkadmin/product, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:39:37,122177] admin.INFO  [c68e04a7] [0f06458f] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_product"]  [POST, /bkadmin/product, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:39:52,231006] admin.INFO  [NULL] [db211432] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /bkadmin/product/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:39:52,235090] admin.INFO  [c68e04a7] [db211432] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_product_page"]  [GET, /bkadmin/product/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:39:52,239371] admin.INFO  [c68e04a7] [db211432] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_product_page"]  [GET, /bkadmin/product/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:39:52,285911] admin.INFO  [c68e04a7] [db211432] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_product_page"]  [GET, /bkadmin/product/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:39:52,286690] admin.INFO  [c68e04a7] [db211432] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_product_page"]  [GET, /bkadmin/product/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:39:56,266643] admin.INFO  [NULL] [06d466c4] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /bkadmin/product/product/69/edit, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:39:56,271058] admin.INFO  [c68e04a7] [06d466c4] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_product_product_edit"]  [GET, /bkadmin/product/product/69/edit, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:39:56,275777] admin.INFO  [c68e04a7] [06d466c4] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_product_product_edit"]  [GET, /bkadmin/product/product/69/edit, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:39:56,341086] admin.INFO  [c68e04a7] [06d466c4] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_product_product_edit"]  [GET, /bkadmin/product/product/69/edit, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:39:56,342181] admin.INFO  [c68e04a7] [06d466c4] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_product_product_edit"]  [GET, /bkadmin/product/product/69/edit, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:06,805037] admin.INFO  [NULL] [7ed775c3] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product/product/69/edit, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:06,809125] admin.INFO  [c68e04a7] [7ed775c3] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_order"]  [GET, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product/product/69/edit, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:06,813430] admin.INFO  [c68e04a7] [7ed775c3] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_order"]  [GET, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product/product/69/edit, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:06,826144] admin.INFO  [c68e04a7] [7ed775c3] [3] [ReceiptPdf:onAdminReceiptIndexRender:29] - Event: Order pdf hook into the order search render start.   [GET, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product/product/69/edit, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:06,826377] admin.INFO  [c68e04a7] [7ed775c3] [3] [ReceiptPdf:onAdminReceiptIndexRender:45] - Event: Order pdf hook into the order search render end.   [GET, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product/product/69/edit, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:06,830857] admin.INFO  [c68e04a7] [7ed775c3] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_order"]  [GET, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product/product/69/edit, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:06,831727] admin.INFO  [c68e04a7] [7ed775c3] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_order"]  [GET, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product/product/69/edit, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:09,151782] admin.INFO  [NULL] [5a14655f] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:09,156263] admin.INFO  [c68e04a7] [5a14655f] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_order"]  [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:09,160796] admin.INFO  [c68e04a7] [5a14655f] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_order"]  [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:09,200724] admin.INFO  [c68e04a7] [5a14655f] [3] [ReceiptPdf:onAdminReceiptIndexRender:29] - Event: Order pdf hook into the order search render start.   [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:09,201025] admin.INFO  [c68e04a7] [5a14655f] [3] [ReceiptPdf:onAdminReceiptIndexRender:45] - Event: Order pdf hook into the order search render end.   [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:09,218250] admin.INFO  [c68e04a7] [5a14655f] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_order"]  [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:09,219131] admin.INFO  [c68e04a7] [5a14655f] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_order"]  [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:16,811241] admin.INFO  [NULL] [9a35c2b6] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:16,815648] admin.INFO  [c68e04a7] [9a35c2b6] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_order"]  [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:16,819940] admin.INFO  [c68e04a7] [9a35c2b6] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_order"]  [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:16,865700] admin.INFO  [c68e04a7] [9a35c2b6] [3] [ReceiptPdf:onAdminReceiptIndexRender:29] - Event: Order pdf hook into the order search render start.   [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:16,865966] admin.INFO  [c68e04a7] [9a35c2b6] [3] [ReceiptPdf:onAdminReceiptIndexRender:45] - Event: Order pdf hook into the order search render end.   [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:16,883953] admin.INFO  [c68e04a7] [9a35c2b6] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_order"]  [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:16,884779] admin.INFO  [c68e04a7] [9a35c2b6] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_order"]  [POST, /bkadmin/order, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:24,933055] admin.INFO  [NULL] [c60c8d6a] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:24,937308] admin.INFO  [c68e04a7] [c60c8d6a] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_order_page"]  [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:24,941568] admin.INFO  [c68e04a7] [c60c8d6a] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_order_page"]  [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:24,981377] admin.INFO  [c68e04a7] [c60c8d6a] [3] [ReceiptPdf:onAdminReceiptIndexRender:29] - Event: Order pdf hook into the order search render start.   [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:24,981638] admin.INFO  [c68e04a7] [c60c8d6a] [3] [ReceiptPdf:onAdminReceiptIndexRender:45] - Event: Order pdf hook into the order search render end.   [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:24,997317] admin.INFO  [c68e04a7] [c60c8d6a] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_order_page"]  [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:24,998143] admin.INFO  [c68e04a7] [c60c8d6a] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_order_page"]  [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:44,030347] admin.INFO  [NULL] [0f1cbd7c] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /bkadmin/order/page/1, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:44,034676] admin.INFO  [c68e04a7] [0f1cbd7c] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_order_page"]  [GET, /bkadmin/order/page/1, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:44,038910] admin.INFO  [c68e04a7] [0f1cbd7c] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_order_page"]  [GET, /bkadmin/order/page/1, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:44,070671] admin.INFO  [c68e04a7] [0f1cbd7c] [3] [ReceiptPdf:onAdminReceiptIndexRender:29] - Event: Order pdf hook into the order search render start.   [GET, /bkadmin/order/page/1, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:44,070924] admin.INFO  [c68e04a7] [0f1cbd7c] [3] [ReceiptPdf:onAdminReceiptIndexRender:45] - Event: Order pdf hook into the order search render end.   [GET, /bkadmin/order/page/1, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:44,086971] admin.INFO  [c68e04a7] [0f1cbd7c] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_order_page"]  [GET, /bkadmin/order/page/1, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:40:44,088442] admin.INFO  [c68e04a7] [0f1cbd7c] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_order_page"]  [GET, /bkadmin/order/page/1, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:26,423162] admin.INFO  [NULL] [bc79c305] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/1, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:26,427323] admin.INFO  [c68e04a7] [bc79c305] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_order_page"]  [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/1, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:26,431514] admin.INFO  [c68e04a7] [bc79c305] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_order_page"]  [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/1, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:26,462281] admin.INFO  [c68e04a7] [bc79c305] [3] [ReceiptPdf:onAdminReceiptIndexRender:29] - Event: Order pdf hook into the order search render start.   [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/1, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:26,462528] admin.INFO  [c68e04a7] [bc79c305] [3] [ReceiptPdf:onAdminReceiptIndexRender:45] - Event: Order pdf hook into the order search render end.   [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/1, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:26,477473] admin.INFO  [c68e04a7] [bc79c305] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_order_page"]  [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/1, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:26,478226] admin.INFO  [c68e04a7] [bc79c305] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_order_page"]  [GET, /bkadmin/order/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/1, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:44,307477] admin.INFO  [NULL] [8baf5dea] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /bkadmin/product, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:44,311513] admin.INFO  [c68e04a7] [8baf5dea] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_product"]  [GET, /bkadmin/product, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:44,315740] admin.INFO  [c68e04a7] [8baf5dea] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_product"]  [GET, /bkadmin/product, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:44,329632] admin.INFO  [c68e04a7] [8baf5dea] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_product"]  [GET, /bkadmin/product, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:44,330353] admin.INFO  [c68e04a7] [8baf5dea] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_product"]  [GET, /bkadmin/product, 124.32.77.158, https://biken-shop-mall.com/bkadmin/order/page/2, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:45,749754] admin.INFO  [NULL] [47f8b7ee] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /bkadmin/product, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:45,753514] admin.INFO  [c68e04a7] [47f8b7ee] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_product"]  [POST, /bkadmin/product, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:45,757404] admin.INFO  [c68e04a7] [47f8b7ee] [3] [LogListener:onKernelController:73] - LOGIC START ["admin_product"]  [POST, /bkadmin/product, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:45,795932] admin.INFO  [c68e04a7] [47f8b7ee] [3] [LogListener:onKernelResponse:86] - LOGIC END ["admin_product"]  [POST, /bkadmin/product, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:45,796739] admin.INFO  [c68e04a7] [47f8b7ee] [3] [LogListener:onKernelTerminate:95] - PROCESS END ["admin_product"]  [POST, /bkadmin/product, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:50,652393] admin.INFO  [NULL] [155e09dd] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /bkadmin/product/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
[2023-05-22 18:41:50,656321] admin.INFO  [c68e04a7] [155e09dd] [3] [LogListener:onKernelRequest:60] - PROCESS START ["admin_product_page"]  [GET, /bkadmin/product/page/2, 124.32.77.158, https://biken-shop-mall.com/bkadmin/product, Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36]
