[2023-05-12 00:00:30,950751] front.INFO  [NULL] [2353405b] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /epsilon_pay_complete.php, 210.254.37.215, NULL, libwww-perl/6.38]
[2023-05-12 07:59:32,968492] front.INFO  [NULL] [e4950088] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:32,969321] front.INFO  [cf261e43] [e4950088] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:32,977146] front.INFO  [cf261e43] [e4950088] [NULL] [LogListener:onKernelController:73] - LOGIC START ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:32,992710] front.INFO  [cf261e43] [e4950088] [NULL] [ShoppingController:index:102] - 未ログインのためログイン画面にリダイレクト   [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:32,998246] front.INFO  [cf261e43] [e4950088] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:32,998671] front.INFO  [cf261e43] [e4950088] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:33,053999] front.INFO  [NULL] [2df6aded] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopping/login, 126.0.23.66, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:33,054816] front.INFO  [cf261e43] [2df6aded] [NULL] [LogListener:onKernelRequest:60] - PROCESS START ["shopping_login"]  [GET, /shopping/login, 126.0.23.66, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:33,062876] front.INFO  [cf261e43] [2df6aded] [NULL] [LogListener:onKernelController:73] - LOGIC START ["shopping_login"]  [GET, /shopping/login, 126.0.23.66, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:33,094771] front.INFO  [cf261e43] [2df6aded] [NULL] [LogListener:onKernelResponse:86] - LOGIC END ["shopping_login"]  [GET, /shopping/login, 126.0.23.66, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:33,095564] front.INFO  [cf261e43] [2df6aded] [NULL] [LogListener:onKernelTerminate:95] - PROCESS END ["shopping_login"]  [GET, /shopping/login, 126.0.23.66, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:56,253680] front.INFO  [NULL] [66ce16ad] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /login_check, 126.0.23.66, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:56,266815] front.INFO  [c20f159f] [66ce16ad] [307] [LogListener:onKernelResponse:86] - LOGIC END ["login_check"]  [POST, /login_check, 126.0.23.66, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:56,267164] front.INFO  [c20f159f] [66ce16ad] [307] [LogListener:onKernelTerminate:95] - PROCESS END ["login_check"]  [POST, /login_check, 126.0.23.66, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:56,323169] front.INFO  [NULL] [61c68935] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:56,330802] front.INFO  [c20f159f] [61c68935] [307] [LogListener:onKernelRequest:60] - PROCESS START ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:56,339733] front.INFO  [c20f159f] [61c68935] [307] [LogListener:onKernelController:73] - LOGIC START ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:56,396971] front.INFO  [c20f159f] [61c68935] [307] [Event:onRenderShoppingIndex:64] - Coupon trigger onRenderShoppingIndex start   [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:56,400732] front.INFO  [c20f159f] [61c68935] [307] [Event:onRenderShoppingIndex:111] - Coupon trigger onRenderShoppingIndex finish   [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:57,125417] front.INFO  [c20f159f] [61c68935] [307] [LogListener:onKernelResponse:86] - LOGIC END ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 07:59:57,126454] front.INFO  [c20f159f] [61c68935] [307] [LogListener:onKernelTerminate:95] - PROCESS END ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:06,800929] front.INFO  [NULL] [2c28ee8f] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:06,810533] front.INFO  [c20f159f] [2c28ee8f] [307] [LogListener:onKernelRequest:60] - PROCESS START ["shopping_payment"]  [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:06,819945] front.INFO  [c20f159f] [2c28ee8f] [307] [LogListener:onKernelController:73] - LOGIC START ["shopping_payment"]  [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:06,890585] front.INFO  [c20f159f] [2c28ee8f] [307] [ShoppingController:payment:501] - 支払い方法変更処理開始 {"id":2072}  [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:06,895678] front.INFO  [c20f159f] [2c28ee8f] [307] [Event:onRestoreDiscount:252] - Coupon trigger onRestoreDiscount start   [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:06,897061] front.INFO  [c20f159f] [2c28ee8f] [307] [Event:onRestoreDiscount:260] - Coupon trigger onRestoreDiscount end   [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:06,900809] front.INFO  [c20f159f] [2c28ee8f] [307] [ShoppingController:payment:527] - 支払い方法変更処理完了 {"id":2072,"payment":9}  [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:06,901644] front.INFO  [c20f159f] [2c28ee8f] [307] [LogListener:onKernelResponse:86] - LOGIC END ["shopping_payment"]  [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:06,902604] front.INFO  [c20f159f] [2c28ee8f] [307] [LogListener:onKernelTerminate:95] - PROCESS END ["shopping_payment"]  [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:07,027525] front.INFO  [NULL] [dc4cb9c9] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:07,037154] front.INFO  [c20f159f] [dc4cb9c9] [307] [LogListener:onKernelRequest:60] - PROCESS START ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:07,047121] front.INFO  [c20f159f] [dc4cb9c9] [307] [LogListener:onKernelController:73] - LOGIC START ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:07,090482] front.INFO  [c20f159f] [dc4cb9c9] [307] [Event:onRenderShoppingIndex:64] - Coupon trigger onRenderShoppingIndex start   [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:07,092029] front.INFO  [c20f159f] [dc4cb9c9] [307] [Event:onRenderShoppingIndex:111] - Coupon trigger onRenderShoppingIndex finish   [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:07,958890] front.INFO  [c20f159f] [dc4cb9c9] [307] [LogListener:onKernelResponse:86] - LOGIC END ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:07,959984] front.INFO  [c20f159f] [dc4cb9c9] [307] [LogListener:onKernelTerminate:95] - PROCESS END ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,004509] front.INFO  [NULL] [2956717c] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,012798] front.INFO  [c20f159f] [2956717c] [307] [LogListener:onKernelRequest:60] - PROCESS START ["shopping_payment"]  [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,020131] front.INFO  [c20f159f] [2956717c] [307] [LogListener:onKernelController:73] - LOGIC START ["shopping_payment"]  [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,057284] front.INFO  [c20f159f] [2956717c] [307] [ShoppingController:payment:501] - 支払い方法変更処理開始 {"id":2072}  [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,061717] front.INFO  [c20f159f] [2956717c] [307] [Event:onRestoreDiscount:252] - Coupon trigger onRestoreDiscount start   [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,062733] front.INFO  [c20f159f] [2956717c] [307] [Event:onRestoreDiscount:260] - Coupon trigger onRestoreDiscount end   [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,064116] front.INFO  [c20f159f] [2956717c] [307] [ShoppingController:payment:527] - 支払い方法変更処理完了 {"id":2072,"payment":8}  [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,064614] front.INFO  [c20f159f] [2956717c] [307] [LogListener:onKernelResponse:86] - LOGIC END ["shopping_payment"]  [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,065748] front.INFO  [c20f159f] [2956717c] [307] [LogListener:onKernelTerminate:95] - PROCESS END ["shopping_payment"]  [POST, /shopping/payment, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,122789] front.INFO  [NULL] [870c4230] [NULL] [LogListener:onKernelRequestEarly:47] - INIT   [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,130424] front.INFO  [c20f159f] [870c4230] [307] [LogListener:onKernelRequest:60] - PROCESS START ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,137530] front.INFO  [c20f159f] [870c4230] [307] [LogListener:onKernelController:73] - LOGIC START ["shopping"]  [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
[2023-05-12 08:00:08,174074] front.INFO  [c20f159f] [870c4230] [307] [Event:onRenderShoppingIndex:64] - Coupon trigger onRenderShoppingIndex start   [GET, /shopping, 126.0.23.66, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20E252 [FBAN/FBIOS;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/16.4.1;FBSS/3;FBID/phone;FBLC/ja_JP;FBOP/5]]
