[2023-05-01 00:34:40,399721] eccube.INFO  [NULL] [537cef7d] [NULL] [RouterListener:onKernelRequest:148] - Matched route "mypage_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Mypage\\MypageController::login","_route":"mypage_login"},"request_uri":"https://biken-shop-mall.com/mypage/login"}  [GET, /mypage/login, 147.92.153.2, NULL, Mozilla/5.0 (compatible; Linespider/1.1; +https://lin.ee/4dwXkTH)]
[2023-05-01 07:11:23,712550] eccube.INFO  [7c91d429] [21c1e7a1] [501] [LogListener:logRequest:83] - > GET /shopping   [GET, /shopping, 114.69.35.199, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:23,793451] eccube.INFO  [7c91d429] [21c1e7a1] [501] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"https://biken-shop-mall.com/block/cart"}  [GET, /shopping, 114.69.35.199, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:23,794273] eccube.INFO  [7c91d429] [21c1e7a1] [501] [RouterListener:onKernelRequest:148] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"https://biken-shop-mall.com/block/search_product"}  [GET, /shopping, 114.69.35.199, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:23,797365] eccube.INFO  [7c91d429] [21c1e7a1] [501] [RouterListener:onKernelRequest:148] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"https://biken-shop-mall.com/block/login"}  [GET, /shopping, 114.69.35.199, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:24,553485] eccube.INFO  [7c91d429] [21c1e7a1] [501] [LogListener:logResponse:96] - < 200   [GET, /shopping, 114.69.35.199, https://biken-shop-mall.com/shopping/login, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:37,877321] eccube.INFO  [NULL] [8bcc107d] [NULL] [RouterListener:onKernelRequest:148] - Matched route "plugin_coupon_save_delivery". {"route_parameters":{"_controller":"Plugin\\Coupon\\Controller\\CouponController::saveDelivery","_route":"plugin_coupon_save_delivery"},"request_uri":"https://biken-shop-mall.com/bkadmin/plugin/coupon/save/delivery"}  [POST, /bkadmin/plugin/coupon/save/delivery, 114.69.35.199, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:37,877743] eccube.INFO  [7c91d429] [8bcc107d] [NULL] [AnonymousAuthenticationListener:handle:60] - Populated the TokenStorage with an anonymous Token.   [POST, /bkadmin/plugin/coupon/save/delivery, 114.69.35.199, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:37,878176] eccube.INFO  [7c91d429] [8bcc107d] [NULL] [RouterListener:onKernelRequest:148] - Matched route "admin_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Admin\\AdminController::login","_route":"admin_login"},"request_uri":"https://biken-shop-mall.com/bkadmin/login"}  [POST, /bkadmin/plugin/coupon/save/delivery, 114.69.35.199, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:37,889216] eccube.INFO  [7c91d429] [8bcc107d] [NULL] [LogListener:logResponse:96] - < 401   [POST, /bkadmin/plugin/coupon/save/delivery, 114.69.35.199, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:37,963271] eccube.INFO  [NULL] [08893154] [NULL] [RouterListener:onKernelRequest:148] - Matched route "plugin_coupon_shopping". {"route_parameters":{"_controller":"Plugin\\Coupon\\Controller\\CouponController::shoppingCoupon","_route":"plugin_coupon_shopping"},"request_uri":"https://biken-shop-mall.com/plugin/coupon/shopping/shopping_coupon"}  [GET, /plugin/coupon/shopping/shopping_coupon, 114.69.35.199, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:37,970819] eccube.INFO  [7c91d429] [08893154] [501] [LogListener:logRequest:83] - > GET /plugin/coupon/shopping/shopping_coupon   [GET, /plugin/coupon/shopping/shopping_coupon, 114.69.35.199, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:38,008575] eccube.INFO  [7c91d429] [08893154] [501] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"https://biken-shop-mall.com/block/cart"}  [GET, /plugin/coupon/shopping/shopping_coupon, 114.69.35.199, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:38,012869] eccube.INFO  [7c91d429] [08893154] [501] [RouterListener:onKernelRequest:148] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"https://biken-shop-mall.com/block/search_product"}  [GET, /plugin/coupon/shopping/shopping_coupon, 114.69.35.199, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:38,016531] eccube.INFO  [7c91d429] [08893154] [501] [RouterListener:onKernelRequest:148] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"https://biken-shop-mall.com/block/login"}  [GET, /plugin/coupon/shopping/shopping_coupon, 114.69.35.199, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:11:38,017654] eccube.INFO  [7c91d429] [08893154] [501] [LogListener:logResponse:96] - < 200   [GET, /plugin/coupon/shopping/shopping_coupon, 114.69.35.199, https://biken-shop-mall.com/shopping, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:15,034780] eccube.INFO  [NULL] [3da292d6] [NULL] [RouterListener:onKernelRequest:148] - Matched route "product_detail". {"route_parameters":{"_controller":"\\Eccube\\Controller\\ProductController::detail","id":"70","_route":"product_detail"},"request_uri":"https://biken-shop-mall.com/products/detail/70"}  [GET, /products/detail/70, 114.69.35.199, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:15,042483] eccube.INFO  [7c91d429] [3da292d6] [501] [LogListener:logRequest:83] - > GET /products/detail/70   [GET, /products/detail/70, 114.69.35.199, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:15,072074] eccube.INFO  [7c91d429] [3da292d6] [501] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"https://biken-shop-mall.com/block/cart"}  [GET, /products/detail/70, 114.69.35.199, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:15,072896] eccube.INFO  [7c91d429] [3da292d6] [501] [RouterListener:onKernelRequest:148] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"https://biken-shop-mall.com/block/search_product"}  [GET, /products/detail/70, 114.69.35.199, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:15,076256] eccube.INFO  [7c91d429] [3da292d6] [501] [RouterListener:onKernelRequest:148] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"https://biken-shop-mall.com/block/login"}  [GET, /products/detail/70, 114.69.35.199, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:15,078145] eccube.INFO  [7c91d429] [3da292d6] [501] [LogListener:logResponse:96] - < 200   [GET, /products/detail/70, 114.69.35.199, https://kuninaga.hp.peraichi.com/, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:18,824775] eccube.INFO  [NULL] [a3eaeccc] [NULL] [RouterListener:onKernelRequest:148] - Matched route "product_detail". {"route_parameters":{"_controller":"\\Eccube\\Controller\\ProductController::detail","id":"70","_route":"product_detail"},"request_uri":"https://biken-shop-mall.com/products/detail/70"}  [POST, /products/detail/70?, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:18,832256] eccube.INFO  [7c91d429] [a3eaeccc] [501] [LogListener:logRequest:83] - > POST /products/detail/70?   [POST, /products/detail/70?, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:18,863069] eccube.INFO  [7c91d429] [a3eaeccc] [501] [LogListener:logResponse:94] - < 302 https://biken-shop-mall.com/cart   [POST, /products/detail/70?, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:18,928929] eccube.INFO  [NULL] [2b79fcb3] [NULL] [RouterListener:onKernelRequest:148] - Matched route "cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\CartController::index","_route":"cart"},"request_uri":"https://biken-shop-mall.com/cart"}  [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:18,936143] eccube.INFO  [7c91d429] [2b79fcb3] [501] [LogListener:logRequest:83] - > GET /cart   [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:18,995117] eccube.INFO  [7c91d429] [2b79fcb3] [501] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"https://biken-shop-mall.com/block/cart"}  [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:18,996049] eccube.INFO  [7c91d429] [2b79fcb3] [501] [RouterListener:onKernelRequest:148] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"https://biken-shop-mall.com/block/search_product"}  [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:19,002393] eccube.INFO  [7c91d429] [2b79fcb3] [501] [RouterListener:onKernelRequest:148] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"https://biken-shop-mall.com/block/login"}  [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:19,003464] eccube.INFO  [7c91d429] [2b79fcb3] [501] [LogListener:logResponse:96] - < 200   [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/products/detail/70, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:26,588912] eccube.INFO  [NULL] [addae105] [NULL] [RouterListener:onKernelRequest:148] - Matched route "cart_down". {"route_parameters":{"_controller":"\\Eccube\\Controller\\CartController::down","productClassId":"78","_route":"cart_down"},"request_uri":"https://biken-shop-mall.com/cart/down/78"}  [POST, /cart/down/78, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:26,596646] eccube.INFO  [7c91d429] [addae105] [501] [LogListener:logRequest:83] - > PUT /cart/down/78   [POST, /cart/down/78, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:26,623314] eccube.INFO  [7c91d429] [addae105] [501] [LogListener:logResponse:94] - < 302 https://biken-shop-mall.com/cart   [POST, /cart/down/78, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:26,703385] eccube.INFO  [NULL] [5dab4bd8] [NULL] [RouterListener:onKernelRequest:148] - Matched route "cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\CartController::index","_route":"cart"},"request_uri":"https://biken-shop-mall.com/cart"}  [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:26,711263] eccube.INFO  [7c91d429] [5dab4bd8] [501] [LogListener:logRequest:83] - > GET /cart   [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:26,740766] eccube.INFO  [7c91d429] [5dab4bd8] [501] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"https://biken-shop-mall.com/block/cart"}  [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:26,741607] eccube.INFO  [7c91d429] [5dab4bd8] [501] [RouterListener:onKernelRequest:148] - Matched route "block_search_product". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\SearchProductController::index","_route":"block_search_product"},"request_uri":"https://biken-shop-mall.com/block/search_product"}  [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:26,749305] eccube.INFO  [7c91d429] [5dab4bd8] [501] [RouterListener:onKernelRequest:148] - Matched route "block_login". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\LoginController::index","_route":"block_login"},"request_uri":"https://biken-shop-mall.com/block/login"}  [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:26,750321] eccube.INFO  [7c91d429] [5dab4bd8] [501] [LogListener:logResponse:96] - < 200   [GET, /cart, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:30,608926] eccube.INFO  [NULL] [11ae9745] [NULL] [RouterListener:onKernelRequest:148] - Matched route "cart_buystep". {"route_parameters":{"_controller":"\\Eccube\\Controller\\CartController::buystep","_route":"cart_buystep"},"request_uri":"https://biken-shop-mall.com/cart/buystep"}  [GET, /cart/buystep, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:30,616384] eccube.INFO  [7c91d429] [11ae9745] [501] [LogListener:logRequest:83] - > GET /cart/buystep   [GET, /cart/buystep, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:30,636333] eccube.INFO  [7c91d429] [11ae9745] [501] [LogListener:logResponse:94] - < 302 https://biken-shop-mall.com/shopping   [GET, /cart/buystep, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:30,708031] eccube.INFO  [NULL] [9a90af95] [NULL] [RouterListener:onKernelRequest:148] - Matched route "shopping". {"route_parameters":{"_controller":"\\Eccube\\Controller\\ShoppingController::index","_route":"shopping"},"request_uri":"https://biken-shop-mall.com/shopping"}  [GET, /shopping, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:30,715810] eccube.INFO  [7c91d429] [9a90af95] [501] [LogListener:logRequest:83] - > GET /shopping   [GET, /shopping, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
[2023-05-01 07:12:30,773811] eccube.INFO  [7c91d429] [9a90af95] [501] [RouterListener:onKernelRequest:148] - Matched route "block_cart". {"route_parameters":{"_controller":"\\Eccube\\Controller\\Block\\CartController::index","_route":"block_cart"},"request_uri":"https://biken-shop-mall.com/block/cart"}  [GET, /shopping, 114.69.35.199, https://biken-shop-mall.com/cart, Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/13.6.1]
